timestamp_utc,pm1_0,pm2_5,pm10,aqi_api,aqi_sensor
2026-03-02T10:41:15Z,22,29,31,65,87
2026-03-02T10:46:16Z,21,31,32,65,91
2026-03-02T10:51:16Z,21,30,30,65,89
2026-03-02T10:56:18Z,21,28,29,65,84
2026-03-02T11:01:19Z,20,27,29,65,82
2026-03-02T11:06:19Z,20,28,29,65,84
2026-03-02T11:11:20Z,21,30,31,65,89
2026-03-02T11:16:21Z,20,24,27,65,76
2026-03-02T11:21:22Z,17,23,23,65,74
2026-03-02T11:26:24Z,16,21,22,65,70
2026-03-02T11:31:25Z,12,21,21,65,70
2026-03-02T11:36:25Z,12,21,21,65,70
2026-03-02T11:41:28Z,11,21,21,65,70
2026-03-02T11:46:28Z,15,21,21,65,70
2026-03-02T11:51:29Z,14,20,20,65,68
2026-03-02T11:56:29Z,10,18,20,65,63
2026-03-02T12:01:30Z,12,21,21,65,70
2026-03-02T12:06:31Z,10,20,20,65,68
2026-03-02T12:11:31Z,10,20,20,65,68
2026-03-02T12:16:32Z,7,16,16,65,59
2026-03-02T12:21:32Z,9,18,18,65,63
2026-03-02T12:26:33Z,9,17,17,65,61
2026-03-02T12:31:34Z,10,18,18,65,63
2026-03-02T12:36:34Z,10,17,20,65,61
2026-03-02T12:41:35Z,10,20,21,65,68
2026-03-02T12:46:35Z,10,20,21,65,68
2026-03-02T12:51:36Z,11,18,20,65,63
2026-03-02T12:56:36Z,10,20,20,65,68
2026-03-02T13:01:37Z,10,18,21,65,63
2026-03-02T13:06:38Z,10,18,18,65,63
2026-03-02T13:11:38Z,7,16,18,65,59
2026-03-02T13:16:39Z,6,11,11,65,46
2026-03-02T13:21:39Z,6,10,10,65,42
2026-03-02T13:26:40Z,5,10,10,65,42
2026-03-02T13:31:40Z,6,10,10,65,42
2026-03-02T13:36:41Z,6,9,11,65,38
2026-03-02T13:41:41Z,7,10,10,65,42
2026-03-02T13:46:42Z,6,11,11,65,46
2026-03-02T13:51:43Z,5,10,11,65,42
2026-03-02T13:56:45Z,5,10,10,65,42
2026-03-02T14:01:46Z,4,7,9,65,29
2026-03-02T14:06:46Z,5,9,9,65,38
2026-03-02T14:11:47Z,4,6,9,65,25
2026-03-02T14:16:47Z,5,9,9,65,38
2026-03-02T14:21:48Z,4,9,10,65,38
2026-03-02T14:26:48Z,5,11,11,65,46
2026-03-02T14:31:49Z,10,18,21,65,63
2026-03-02T14:36:50Z,12,21,21,65,70
2026-03-02T14:41:52Z,11,21,22,65,70
2026-03-02T14:46:53Z,16,21,22,65,70
2026-03-02T14:51:53Z,9,18,18,65,63
2026-03-02T14:56:54Z,15,22,23,65,72
2026-03-02T15:01:54Z,16,21,22,65,70
2026-03-02T15:06:55Z,14,21,22,65,70
2026-03-02T15:11:55Z,11,22,22,65,72
2026-03-02T15:16:56Z,16,25,29,65,78
2026-03-02T15:21:58Z,11,21,21,65,70
2026-03-02T15:26:58Z,11,18,20,65,63
2026-03-02T15:31:59Z,11,17,17,65,61
2026-03-02T15:36:59Z,11,22,22,65,72
2026-03-02T15:42:00Z,12,20,21,65,68
2026-03-02T15:47:01Z,22,28,30,65,84
2026-03-02T15:52:01Z,17,22,22,65,72
2026-03-02T15:57:02Z,22,33,37,65,95
2026-03-02T16:02:02Z,20,29,31,65,87
2026-03-02T16:07:03Z,27,37,38,65,105
2026-03-02T16:12:03Z,20,32,33,65,93
2026-03-02T16:17:04Z,30,43,44,65,119
2026-03-02T16:22:04Z,27,39,42,65,110
2026-03-02T16:27:05Z,27,41,41,65,115
2026-03-02T16:32:05Z,29,44,45,65,122
2026-03-02T16:37:06Z,33,47,47,65,129
2026-03-02T16:42:06Z,32,46,47,65,127
2026-03-02T16:47:09Z,34,52,55,65,142
2026-03-02T16:52:09Z,33,44,45,65,122
2026-03-02T16:57:10Z,32,48,51,65,132
2026-03-02T17:02:11Z,30,44,45,65,122
2026-03-02T17:07:12Z,33,52,53,65,142
2026-03-02T17:12:13Z,35,49,52,65,134
2026-03-02T17:17:13Z,34,48,51,65,132
2026-03-02T17:22:14Z,33,44,45,65,122
2026-03-02T17:27:14Z,33,47,47,65,129
2026-03-02T17:32:15Z,33,47,49,65,129
2026-03-02T17:37:15Z,46,72,74,65,160
2026-03-02T17:42:16Z,31,44,44,65,122
2026-03-02T17:47:16Z,34,49,51,65,134
2026-03-02T17:52:19Z,33,52,53,65,142
2026-03-02T17:57:19Z,42,61,65,65,154
2026-03-02T18:02:20Z,38,55,55,65,149
2026-03-02T18:07:20Z,37,53,55,65,144
2026-03-02T18:12:21Z,32,45,46,65,124
2026-03-02T18:17:22Z,38,53,58,65,144
2026-03-02T18:22:22Z,30,46,46,65,127
2026-03-02T18:27:23Z,35,47,48,65,129
2026-03-02T18:32:23Z,32,48,49,65,132
2026-03-02T18:37:26Z,28,39,42,65,110
2026-03-02T18:42:26Z,25,34,35,65,97
2026-03-02T18:47:27Z,25,36,37,65,102
2026-03-02T18:52:27Z,28,40,41,65,112
2026-03-02T18:57:28Z,28,41,43,65,115
2026-03-02T19:02:28Z,28,38,39,65,107
2026-03-02T19:07:29Z,24,35,37,65,99
2026-03-02T19:12:29Z,24,34,34,65,97
2026-03-02T19:17:30Z,24,34,34,65,97
2026-03-02T19:22:30Z,24,34,34,65,97
2026-03-02T19:27:31Z,22,33,33,65,95
2026-03-02T19:32:33Z,23,33,33,65,95
2026-03-02T19:37:34Z,23,34,34,65,97
2026-03-02T19:42:34Z,23,33,33,65,95
2026-03-02T19:47:35Z,22,31,33,65,91
2026-03-02T19:52:35Z,21,25,28,65,78
2026-03-02T19:57:36Z,23,32,32,65,93
2026-03-02T20:02:36Z,22,28,31,65,84
2026-03-02T20:07:37Z,22,31,33,65,91
2026-03-02T20:12:37Z,20,30,30,65,89
2026-03-02T20:17:38Z,22,31,33,65,91
2026-03-02T20:22:38Z,23,33,33,65,95
2026-03-02T20:27:39Z,22,31,32,65,91
2026-03-02T20:32:40Z,22,29,29,65,87
2026-03-02T20:37:41Z,20,25,27,,78
2026-03-02T20:42:51Z,17,23,23,65,74
2026-03-02T20:47:51Z,18,23,24,65,74
2026-03-02T20:52:52Z,17,22,23,65,72
2026-03-02T20:57:52Z,16,23,24,65,74
2026-03-02T21:02:53Z,20,24,25,65,76
2026-03-02T21:07:53Z,20,24,24,65,76
2026-03-02T21:12:54Z,18,27,29,65,82
2026-03-02T21:17:55Z,18,25,25,65,78
2026-03-02T21:22:55Z,20,24,25,65,76
2026-03-02T21:27:56Z,20,27,29,65,82
2026-03-02T21:32:56Z,23,33,33,65,95
2026-03-02T21:37:57Z,23,34,34,65,97
2026-03-02T21:42:57Z,24,34,35,65,97
2026-03-02T21:47:58Z,29,39,39,65,110
2026-03-02T21:52:58Z,29,38,38,65,107
2026-03-02T21:57:59Z,25,35,38,65,99
2026-03-02T22:03:00Z,23,34,34,65,97
2026-03-02T22:08:00Z,23,32,33,65,93
2026-03-02T22:13:01Z,22,27,29,65,82
2026-03-02T22:18:01Z,22,31,32,65,91
2026-03-02T22:23:02Z,21,31,33,65,91
2026-03-02T22:28:02Z,23,29,30,65,87
2026-03-02T22:33:03Z,20,27,27,65,82
2026-03-02T22:38:04Z,20,27,27,65,82
2026-03-02T22:43:04Z,22,31,32,65,91
2026-03-02T22:48:05Z,20,29,30,65,87
2026-03-02T22:53:05Z,21,28,30,65,84
2026-03-02T22:58:06Z,22,29,29,65,87
2026-03-02T23:03:06Z,22,28,30,,84
2026-03-02T23:08:16Z,20,25,27,,78
2026-03-02T23:13:26Z,21,25,25,,78
2026-03-02T23:18:36Z,20,27,27,65,82
2026-03-02T23:23:37Z,21,27,28,65,82
2026-03-02T23:28:37Z,21,27,27,65,82
2026-03-02T23:33:38Z,20,27,27,65,82
2026-03-02T23:38:38Z,21,28,28,65,84
2026-03-02T23:43:39Z,20,28,28,65,84
2026-03-02T23:48:39Z,20,27,28,65,82
2026-03-02T23:53:40Z,20,27,28,65,82
2026-03-02T23:58:40Z,21,28,28,65,84
2026-03-03T00:03:41Z,21,28,28,65,84
2026-03-03T00:08:41Z,23,29,30,65,87
2026-03-03T00:13:42Z,23,31,32,65,91
2026-03-03T00:18:43Z,23,30,32,65,89
2026-03-03T00:23:43Z,22,29,32,65,87
2026-03-03T00:28:44Z,22,30,31,65,89
2026-03-03T00:33:44Z,21,29,29,65,87
2026-03-03T00:38:45Z,21,27,29,65,82
2026-03-03T00:43:45Z,22,29,32,65,87
2026-03-03T00:48:47Z,23,33,34,65,95
2026-03-03T00:53:47Z,22,28,29,,84
2026-03-03T00:58:57Z,22,30,31,65,89
2026-03-03T01:03:58Z,21,30,31,65,89
2026-03-03T01:08:58Z,25,39,41,65,110
2026-03-03T01:13:59Z,24,37,41,65,105
2026-03-03T01:18:59Z,25,34,34,65,97
2026-03-03T01:24:00Z,25,37,38,65,105
2026-03-03T01:29:01Z,29,39,42,65,110
2026-03-03T01:34:01Z,28,41,42,65,115
2026-03-03T01:39:02Z,33,45,48,65,124
2026-03-03T01:44:02Z,30,42,45,65,117
2026-03-03T01:49:03Z,28,41,42,65,115
2026-03-03T01:54:03Z,27,39,40,65,110
2026-03-03T01:59:04Z,25,37,40,65,105
2026-03-03T02:04:04Z,25,38,38,65,107
2026-03-03T02:09:05Z,28,40,42,65,112
2026-03-03T02:14:05Z,33,48,49,65,132
2026-03-03T02:19:06Z,34,45,46,65,124
2026-03-03T02:24:06Z,30,43,46,65,119
2026-03-03T02:29:08Z,28,39,42,65,110
2026-03-03T02:34:08Z,28,39,40,65,110
2026-03-03T02:39:09Z,22,32,34,65,93
2026-03-03T02:44:09Z,22,31,32,65,91
2026-03-03T02:49:10Z,22,29,31,65,87
2026-03-03T02:54:10Z,24,34,34,65,97
2026-03-03T02:59:11Z,23,34,34,65,97
2026-03-03T03:04:12Z,22,31,32,65,91
2026-03-03T03:09:13Z,22,30,32,65,89
2026-03-03T03:14:13Z,23,33,33,65,95
